"2a01:448::", "2a01:448:ffff:ffff:ffff:ffff:ffff:ffff", "55832854953891117123302429552273260544", "55832855033119279637566767145817210879", "NL", "Netherlands"
"2a01:450::", "2a01:450:ffff:ffff:ffff:ffff:ffff:ffff", "55832855587716417237417130300624863232", "55832855666944579751681467894168813567", "IM", "Isle of Man"
"2a01:458::", "2a01:458:ffff:ffff:ffff:ffff:ffff:ffff", "55832856221541717351531831048976465920", "55832856300769879865796168642520416255", "IR", "Iran, Islamic Republic of"
"2a01:460::", "2a01:460:ffff:ffff:ffff:ffff:ffff:ffff", "55832856855367017465646531797328068608", "55832856934595179979910869390872018943", "NO", "Norway"
"2a01:468::", "2a01:468:ffff:ffff:ffff:ffff:ffff:ffff", "55832857489192317579761232545679671296", "55832857568420480094025570139223621631", "AT", "Austria"
"2a01:470::", "2a01:470:ffff:ffff:ffff:ffff:ffff:ffff", "55832858123017617693875933294031273984", "55832858202245780208140270887575224319", "BE", "Belgium"
"2a01:478::", "2a01:478:ffff:ffff:ffff:ffff:ffff:ffff", "55832858756842917807990634042382876672", "55832858836071080322254971635926827007", "BA", "Bosnia and Herzegovina"
"2a01:480::", "2a01:480:ffff:ffff:ffff:ffff:ffff:ffff", "55832859390668217922105334790734479360", "55832859469896380436369672384278429695", "DE", "Germany"
"2a01:488::", "2a01:488:ffff:ffff:ffff:ffff:ffff:ffff", "55832860024493518036220035539086082048", "55832860103721680550484373132630032383", "DE", "Germany"
"2a01:490::", "2a01:490:ffff:ffff:ffff:ffff:ffff:ffff", "55832860658318818150334736287437684736", "55832860737546980664599073880981635071", "CZ", "Czech Republic"
"2a01:498::", "2a01:498:ffff:ffff:ffff:ffff:ffff:ffff", "55832861292144118264449437035789287424", "55832861371372280778713774629333237759", "BE", "Belgium"
"2a01:4a0::", "2a01:4a0:ffff:ffff:ffff:ffff:ffff:ffff", "55832861925969418378564137784140890112", "55832862005197580892828475377684840447", "DE", "Germany"
"2a01:4a8::", "2a01:4a8:ffff:ffff:ffff:ffff:ffff:ffff", "55832862559794718492678838532492492800", "55832862639022881006943176126036443135", "DE", "Germany"
"2a01:4b0::", "2a01:4b0:ffff:ffff:ffff:ffff:ffff:ffff", "55832863193620018606793539280844095488", "55832863272848181121057876874388045823", "IE", "Ireland"
"2a01:4b8::", "2a01:4b8:ffff:ffff:ffff:ffff:ffff:ffff", "55832863827445318720908240029195698176", "55832863906673481235172577622739648511", "FR", "France"
"2a01:4c0::", "2a01:4c0:ffff:ffff:ffff:ffff:ffff:ffff", "55832864461270618835022940777547300864", "55832864540498781349287278371091251199", "BE", "Belgium"
"2a01:4c8::", "2a01:4c8:ffff:ffff:ffff:ffff:ffff:ffff", "55832865095095918949137641525898903552", "55832865174324081463401979119442853887", "GB", "United Kingdom"
"2a01:4d0::", "2a01:4d0:ffff:ffff:ffff:ffff:ffff:ffff", "55832865728921219063252342274250506240", "55832865808149381577516679867794456575", "DE", "Germany"
"2a01:4d8::", "2a01:4d8:ffff:ffff:ffff:ffff:ffff:ffff", "55832866362746519177367043022602108928", "55832866441974681691631380616146059263", "IE", "Ireland"
"2a01:4e0::", "2a01:4e0:ffff:ffff:ffff:ffff:ffff:ffff", "55832866996571819291481743770953711616", "55832867075799981805746081364497661951", "LV", "Latvia"
"2a01:4e8::", "2a01:4e8:ffff:ffff:ffff:ffff:ffff:ffff", "55832867630397119405596444519305314304", "55832867709625281919860782112849264639", "GB", "United Kingdom"
"2a01:4f0::", "2a01:4f0:ffff:ffff:ffff:ffff:ffff:ffff", "55832868264222419519711145267656916992", "55832868343450582033975482861200867327", "DK", "Denmark"
"2a01:4f8::", "2a01:4f8:ffff:ffff:ffff:ffff:ffff:ffff", "55832868898047719633825846016008519680", "55832868977275882148090183609552470015", "DE", "Germany"
"2a01:500::", "2a01:500:ffff:ffff:ffff:ffff:ffff:ffff", "55832869531873019747940546764360122368", "55832869611101182262204884357904072703", "GB", "United Kingdom"
"2a01:508::", "2a01:508:ffff:ffff:ffff:ffff:ffff:ffff", "55832870165698319862055247512711725056", "55832870244926482376319585106255675391", "RU", "Russian Federation"
"2a01:510::", "2a01:510:ffff:ffff:ffff:ffff:ffff:ffff", "55832870799523619976169948261063327744", "55832870878751782490434285854607278079", "CZ", "Czech Republic"
"2a01:518::", "2a01:518:ffff:ffff:ffff:ffff:ffff:ffff", "55832871433348920090284649009414930432", "55832871512577082604548986602958880767", "NL", "Netherlands"
"2a01:520::", "2a01:520:ffff:ffff:ffff:ffff:ffff:ffff", "55832872067174220204399349757766533120", "55832872146402382718663687351310483455", "NO", "Norway"
"2a01:528::", "2a01:528:ffff:ffff:ffff:ffff:ffff:ffff", "55832872700999520318514050506118135808", "55832872780227682832778388099662086143", "IS", "Iceland"
"2a01:530::", "2a01:530:ffff:ffff:ffff:ffff:ffff:ffff", "55832873334824820432628751254469738496", "55832873414052982946893088848013688831", "GB", "United Kingdom"
"2a01:538::", "2a01:538:ffff:ffff:ffff:ffff:ffff:ffff", "55832873968650120546743452002821341184", "55832874047878283061007789596365291519", "CZ", "Czech Republic"
"2a01:540::", "2a01:540:ffff:ffff:ffff:ffff:ffff:ffff", "55832874602475420660858152751172943872", "55832874681703583175122490344716894207", "RU", "Russian Federation"
"2a01:548::", "2a01:548:ffff:ffff:ffff:ffff:ffff:ffff", "55832875236300720774972853499524546560", "55832875315528883289237191093068496895", "RU", "Russian Federation"
"2a01:550::", "2a01:550:ffff:ffff:ffff:ffff:ffff:ffff", "55832875870126020889087554247876149248", "55832875949354183403351891841420099583", "GB", "United Kingdom"
"2a01:558::", "2a01:558:ffff:ffff:ffff:ffff:ffff:ffff", "55832876503951321003202254996227751936", "55832876583179483517466592589771702271", "DK", "Denmark"
"2a01:560::", "2a01:560:ffff:ffff:ffff:ffff:ffff:ffff", "55832877137776621117316955744579354624", "55832877217004783631581293338123304959", "NO", "Norway"
"2a01:568::", "2a01:568:ffff:ffff:ffff:ffff:ffff:ffff", "55832877771601921231431656492930957312", "55832877850830083745695994086474907647", "GB", "United Kingdom"
"2a01:570::", "2a01:570:ffff:ffff:ffff:ffff:ffff:ffff", "55832878405427221345546357241282560000", "55832878484655383859810694834826510335", "GB", "United Kingdom"
"2a01:578::", "2a01:578:ffff:ffff:ffff:ffff:ffff:ffff", "55832879039252521459661057989634162688", "55832879118480683973925395583178113023", "IE", "Ireland"
"2a01:580::", "2a01:580:ffff:ffff:ffff:ffff:ffff:ffff", "55832879673077821573775758737985765376", "55832879752305984088040096331529715711", "DE", "Germany"
"2a01:588::", "2a01:588:ffff:ffff:ffff:ffff:ffff:ffff", "55832880306903121687890459486337368064", "55832880386131284202154797079881318399", "NL", "Netherlands"
"2a01:590::", "2a01:590:ffff:ffff:ffff:ffff:ffff:ffff", "55832880940728421802005160234688970752", "55832881019956584316269497828232921087", "RU", "Russian Federation"
"2a01:598::", "2a01:598:ffff:ffff:ffff:ffff:ffff:ffff", "55832881574553721916119860983040573440", "55832881653781884430384198576584523775", "DE", "Germany"
"2a01:5a0::", "2a01:5a0:ffff:ffff:ffff:ffff:ffff:ffff", "55832882208379022030234561731392176128", "55832882287607184544498899324936126463", "GB", "United Kingdom"
"2a01:5a8::", "2a01:5a8:ffff:ffff:ffff:ffff:ffff:ffff", "55832882842204322144349262479743778816", "55832882921432484658613600073287729151", "BG", "Bulgaria"
"2a01:5b0::", "2a01:5b0:ffff:ffff:ffff:ffff:ffff:ffff", "55832883476029622258463963228095381504", "55832883555257784772728300821639331839", "DE", "Germany"
"2a01:5b8::", "2a01:5b8:ffff:ffff:ffff:ffff:ffff:ffff", "55832884109854922372578663976446984192", "55832884189083084886843001569990934527", "MK", "Macedonia"
"2a01:5c0::", "2a01:5c0:ffff:ffff:ffff:ffff:ffff:ffff", "55832884743680222486693364724798586880", "55832884822908385000957702318342537215", "DE", "Germany"
"2a01:5c8::", "2a01:5c8:ffff:ffff:ffff:ffff:ffff:ffff", "55832885377505522600808065473150189568", "55832885456733685115072403066694139903", "DE", "Germany"
"2a01:5d0::", "2a01:5d0:ffff:ffff:ffff:ffff:ffff:ffff", "55832886011330822714922766221501792256", "55832886090558985229187103815045742591", "HU", "Hungary"
"2a01:5d8::", "2a01:5d8:ffff:ffff:ffff:ffff:ffff:ffff", "55832886645156122829037466969853394944", "55832886724384285343301804563397345279", "CH", "Switzerland"
"2a01:5e0::", "2a01:5e0:ffff:ffff:ffff:ffff:ffff:ffff", "55832887278981422943152167718204997632", "55832887358209585457416505311748947967", "CZ", "Czech Republic"
"2a01:5e8::", "2a01:5e8:ffff:ffff:ffff:ffff:ffff:ffff", "55832887912806723057266868466556600320", "55832887992034885571531206060100550655", "AT", "Austria"
"2a01:5f0::", "2a01:5f0:ffff:ffff:ffff:ffff:ffff:ffff", "55832888546632023171381569214908203008", "55832888625860185685645906808452153343", "CZ", "Czech Republic"
"2a01:5f8::", "2a01:5f8:ffff:ffff:ffff:ffff:ffff:ffff", "55832889180457323285496269963259805696", "55832889259685485799760607556803756031", "NL", "Netherlands"
"2a01:600::", "2a01:600:ffff:ffff:ffff:ffff:ffff:ffff", "55832889814282623399610970711611408384", "55832889893510785913875308305155358719", "NO", "Norway"
"2a01:608::", "2a01:608:ffff:ffff:ffff:ffff:ffff:ffff", "55832890448107923513725671459963011072", "55832890527336086027990009053506961407", "LU", "Luxembourg"
"2a01:610::", "2a01:610:ffff:ffff:ffff:ffff:ffff:ffff", "55832891081933223627840372208314613760", "55832891161161386142104709801858564095", "GB", "United Kingdom"
"2a01:618::", "2a01:618:ffff:ffff:ffff:ffff:ffff:ffff", "55832891715758523741955072956666216448", "55832891794986686256219410550210166783", "GB", "United Kingdom"
"2a01:620::", "2a01:620:ffff:ffff:ffff:ffff:ffff:ffff", "55832892349583823856069773705017819136", "55832892428811986370334111298561769471", "RU", "Russian Federation"
"2a01:628::", "2a01:628:ffff:ffff:ffff:ffff:ffff:ffff", "55832892983409123970184474453369421824", "55832893062637286484448812046913372159", "RU", "Russian Federation"
"2a01:630::", "2a01:630:ffff:ffff:ffff:ffff:ffff:ffff", "55832893617234424084299175201721024512", "55832893696462586598563512795264974847", "DK", "Denmark"
"2a01:638::", "2a01:638:ffff:ffff:ffff:ffff:ffff:ffff", "55832894251059724198413875950072627200", "55832894330287886712678213543616577535", "GR", "Greece"
"2a01:640::", "2a01:640:ffff:ffff:ffff:ffff:ffff:ffff", "55832894884885024312528576698424229888", "55832894964113186826792914291968180223", "IS", "Iceland"
"2a01:648::", "2a01:648:ffff:ffff:ffff:ffff:ffff:ffff", "55832895518710324426643277446775832576", "55832895597938486940907615040319782911", "FR", "France"
"2a01:650::", "2a01:650:ffff:ffff:ffff:ffff:ffff:ffff", "55832896152535624540757978195127435264", "55832896231763787055022315788671385599", "SE", "Sweden"
"2a01:658::", "2a01:658:ffff:ffff:ffff:ffff:ffff:ffff", "55832896786360924654872678943479037952", "55832896865589087169137016537022988287", "IT", "Italy"
"2a01:660::", "2a01:660:ffff:ffff:ffff:ffff:ffff:ffff", "55832897420186224768987379691830640640", "55832897499414387283251717285374590975", "DE", "Germany"
"2a01:668::", "2a01:668:ffff:ffff:ffff:ffff:ffff:ffff", "55832898054011524883102080440182243328", "55832898133239687397366418033726193663", "RU", "Russian Federation"
"2a01:670::", "2a01:670:ffff:ffff:ffff:ffff:ffff:ffff", "55832898687836824997216781188533846016", "55832898767064987511481118782077796351", "NL", "Netherlands"
"2a01:678::", "2a01:678:ffff:ffff:ffff:ffff:ffff:ffff", "55832899321662125111331481936885448704", "55832899400890287625595819530429399039", "FR", "France"
"2a01:680::", "2a01:680:ffff:ffff:ffff:ffff:ffff:ffff", "55832899955487425225446182685237051392", "55832900034715587739710520278781001727", "RU", "Russian Federation"
"2a01:688::", "2a01:688:ffff:ffff:ffff:ffff:ffff:ffff", "55832900589312725339560883433588654080", "55832900668540887853825221027132604415", "DE", "Germany"
"2a01:690::", "2a01:690:ffff:ffff:ffff:ffff:ffff:ffff", "55832901223138025453675584181940256768", "55832901302366187967939921775484207103", "BE", "Belgium"
"2a01:698::", "2a01:698:ffff:ffff:ffff:ffff:ffff:ffff", "55832901856963325567790284930291859456", "55832901936191488082054622523835809791", "PL", "Poland"
"2a01:6a0::", "2a01:6a0:ffff:ffff:ffff:ffff:ffff:ffff", "55832902490788625681904985678643462144", "55832902570016788196169323272187412479", "IT", "Italy"
"2a01:6a8::", "2a01:6a8:ffff:ffff:ffff:ffff:ffff:ffff", "55832903124613925796019686426995064832", "55832903203842088310284024020539015167", "CH", "Switzerland"
"2a01:6b0::", "2a01:6b0:ffff:ffff:ffff:ffff:ffff:ffff", "55832903758439225910134387175346667520", "55832903837667388424398724768890617855", "UA", "Ukraine"
"2a01:6b8::", "2a01:6b8:ffff:ffff:ffff:ffff:ffff:ffff", "55832904392264526024249087923698270208", "55832904471492688538513425517242220543", "FR", "France"
"2a01:6c0::", "2a01:6c0:ffff:ffff:ffff:ffff:ffff:ffff", "55832905026089826138363788672049872896", "55832905105317988652628126265593823231", "DE", "Germany"
"2a01:6c8::", "2a01:6c8:ffff:ffff:ffff:ffff:ffff:ffff", "55832905659915126252478489420401475584", "55832905739143288766742827013945425919", "GB", "United Kingdom"
"2a01:6d0::", "2a01:6d0:ffff:ffff:ffff:ffff:ffff:ffff", "55832906293740426366593190168753078272", "55832906372968588880857527762297028607", "SE", "Sweden"
"2a01:6d8::", "2a01:6d8:ffff:ffff:ffff:ffff:ffff:ffff", "55832906927565726480707890917104680960", "55832907006793888994972228510648631295", "LU", "Luxembourg"
"2a01:6e0::", "2a01:6e0:ffff:ffff:ffff:ffff:ffff:ffff", "55832907561391026594822591665456283648", "55832907640619189109086929259000233983", "RU", "Russian Federation"
"2a01:6e8::", "2a01:6e8:ffff:ffff:ffff:ffff:ffff:ffff", "55832908195216326708937292413807886336", "55832908274444489223201630007351836671", "RU", "Russian Federation"
"2a01:6f0::", "2a01:6f0:ffff:ffff:ffff:ffff:ffff:ffff", "55832908829041626823051993162159489024", "55832908908269789337316330755703439359", "DE", "Germany"
"2a01:6f8::", "2a01:6f8:ffff:ffff:ffff:ffff:ffff:ffff", "55832909462866926937166693910511091712", "55832909542095089451431031504055042047", "DE", "Germany"
"2a01:700::", "2a01:700:ffff:ffff:ffff:ffff:ffff:ffff", "55832910096692227051281394658862694400", "55832910175920389565545732252406644735", "GB", "United Kingdom"
"2a01:708::", "2a01:708:ffff:ffff:ffff:ffff:ffff:ffff", "55832910730517527165396095407214297088", "55832910809745689679660433000758247423", "FR", "France"
"2a01:710::", "2a01:710:ffff:ffff:ffff:ffff:ffff:ffff", "55832911364342827279510796155565899776", "55832911443570989793775133749109850111", "NL", "Netherlands"
"2a01:718::", "2a01:718:ffff:ffff:ffff:ffff:ffff:ffff", "55832911998168127393625496903917502464", "55832912077396289907889834497461452799", "TR", "Turkey"
"2a01:720::", "2a01:720:ffff:ffff:ffff:ffff:ffff:ffff", "55832912631993427507740197652269105152", "55832912711221590022004535245813055487", "TR", "Turkey"
"2a01:728::", "2a01:728:ffff:ffff:ffff:ffff:ffff:ffff", "55832913265818727621854898400620707840", "55832913345046890136119235994164658175", "FR", "France"
"2a01:730::", "2a01:730:ffff:ffff:ffff:ffff:ffff:ffff", "55832913899644027735969599148972310528", "55832913978872190250233936742516260863", "TR", "Turkey"
"2a01:738::", "2a01:738:ffff:ffff:ffff:ffff:ffff:ffff", "55832914533469327850084299897323913216", "55832914612697490364348637490867863551", "GB", "United Kingdom"
"2a01:740::", "2a01:740:ffff:ffff:ffff:ffff:ffff:ffff", "55832915167294627964199000645675515904", "55832915246522790478463338239219466239", "DE", "Germany"
"2a01:748::", "2a01:748:ffff:ffff:ffff:ffff:ffff:ffff", "55832915801119928078313701394027118592", "55832915880348090592578038987571068927", "TR", "Turkey"
"2a01:750::", "2a01:750:ffff:ffff:ffff:ffff:ffff:ffff", "55832916434945228192428402142378721280", "55832916514173390706692739735922671615", "UA", "Ukraine"
"2a01:758::", "2a01:758:ffff:ffff:ffff:ffff:ffff:ffff", "55832917068770528306543102890730323968", "55832917147998690820807440484274274303", "UA", "Ukraine"
"2a01:760::", "2a01:760:ffff:ffff:ffff:ffff:ffff:ffff", "55832917702595828420657803639081926656", "55832917781823990934922141232625876991", "CH", "Switzerland"
"2a01:768::", "2a01:768:ffff:ffff:ffff:ffff:ffff:ffff", "55832918336421128534772504387433529344", "55832918415649291049036841980977479679", "CH", "Switzerland"
"2a01:770::", "2a01:770:ffff:ffff:ffff:ffff:ffff:ffff", "55832918970246428648887205135785132032", "55832919049474591163151542729329082367", "ES", "Spain"
"2a01:778::", "2a01:778:ffff:ffff:ffff:ffff:ffff:ffff", "55832919604071728763001905884136734720", "55832919683299891277266243477680685055", "IR", "Iran, Islamic Republic of"
"2a01:780::", "2a01:780:ffff:ffff:ffff:ffff:ffff:ffff", "55832920237897028877116606632488337408", "55832920317125191391380944226032287743", "DE", "Germany"
"2a01:788::", "2a01:788:ffff:ffff:ffff:ffff:ffff:ffff", "55832920871722328991231307380839940096", "55832920950950491505495644974383890431", "NL", "Netherlands"
"2a01:790::", "2a01:790:ffff:ffff:ffff:ffff:ffff:ffff", "55832921505547629105346008129191542784", "55832921584775791619610345722735493119", "TR", "Turkey"
"2a01:798::", "2a01:798:ffff:ffff:ffff:ffff:ffff:ffff", "55832922139372929219460708877543145472", "55832922218601091733725046471087095807", "NO", "Norway"
"2a01:7a0::", "2a01:7a0:ffff:ffff:ffff:ffff:ffff:ffff", "55832922773198229333575409625894748160", "55832922852426391847839747219438698495", "DE", "Germany"
"2a01:7a8::", "2a01:7a8:ffff:ffff:ffff:ffff:ffff:ffff", "55832923407023529447690110374246350848", "55832923486251691961954447967790301183", "GB", "United Kingdom"
"2a01:7b0::", "2a01:7b0:ffff:ffff:ffff:ffff:ffff:ffff", "55832924040848829561804811122597953536", "55832924120076992076069148716141903871", "FR", "France"
"2a01:7b8::", "2a01:7b8:ffff:ffff:ffff:ffff:ffff:ffff", "55832924674674129675919511870949556224", "55832924753902292190183849464493506559", "GB", "United Kingdom"
"2a01:7c0::", "2a01:7c0:ffff:ffff:ffff:ffff:ffff:ffff", "55832925308499429790034212619301158912", "55832925387727592304298550212845109247", "UA", "Ukraine"
"2a01:7c8::", "2a01:7c8:ffff:ffff:ffff:ffff:ffff:ffff", "55832925942324729904148913367652761600", "55832926021552892418413250961196711935", "NL", "Netherlands"
"2a01:7d0::", "2a01:7d0:ffff:ffff:ffff:ffff:ffff:ffff", "55832926576150030018263614116004364288", "55832926655378192532527951709548314623", "IT", "Italy"
"2a01:7d8::", "2a01:7d8:ffff:ffff:ffff:ffff:ffff:ffff", "55832927209975330132378314864355966976", "55832927289203492646642652457899917311", "RO", "Romania"
"2a01:7e0::", "2a01:7e0:ffff:ffff:ffff:ffff:ffff:ffff", "55832927843800630246493015612707569664", "55832927923028792760757353206251519999", "DE", "Germany"
"2a01:7e8::", "2a01:7e8:ffff:ffff:ffff:ffff:ffff:ffff", "55832928477625930360607716361059172352", "55832928556854092874872053954603122687", "DK", "Denmark"
"2a01:7f0::", "2a01:7f0:ffff:ffff:ffff:ffff:ffff:ffff", "55832929111451230474722417109410775040", "55832929190679392988986754702954725375", "DE", "Germany"
"2a01:7f8::", "2a01:7f8:ffff:ffff:ffff:ffff:ffff:ffff", "55832929745276530588837117857762377728", "55832929824504693103101455451306328063", "DE", "Germany"
"2a01:800::", "2a01:8ff:ffff:ffff:ffff:ffff:ffff:ffff", "55832930379101830702951818606113980416", "55832950661511434354622242553365266431", "DE", "Germany"
"2a01:c00::", "2a01:c3f:ffff:ffff:ffff:ffff:ffff:ffff", "55833011508740245309633514395119124480", "55833016579342646222551120381931945983", "DE", "Germany"
"2a01:e00::", "2a01:e3f:ffff:ffff:ffff:ffff:ffff:ffff", "55833052073559452612974362289621696512", "55833057144161853525891968276434518015", "FR", "France"
"2a01:1000::", "2a01:17ff:ffff:ffff:ffff:ffff:ffff:ffff", "55833092638378659916315210184124268544", "55833254897655489129678601762134556671", "PL", "Poland"
"2a01:2000::", "2a01:2fff:ffff:ffff:ffff:ffff:ffff:ffff", "55833417156932318343041993340144844800", "55833741675485976769768776496165421055", "IT", "Italy"
"2a01:c000::", "2a01:dfff:ffff:ffff:ffff:ffff:ffff:ffff", "55836662342468902610309824900350607360", "55837311379576219463763391212391759871", "FR", "France"
"2a02::", "2a02:0:ffff:ffff:ffff:ffff:ffff:ffff", "55837960416683536317216957524432912384", "55837960495911698831481295117976862719", "LU", "Luxembourg"
"2a02:8::", "2a02:8:ffff:ffff:ffff:ffff:ffff:ffff", "55837961050508836431331658272784515072", "55837961129736998945595995866328465407", "EU", "Europe"
"2a02:10::", "2a02:10:ffff:ffff:ffff:ffff:ffff:ffff", "55837961684334136545446359021136117760", "55837961763562299059710696614680068095", "NL", "Netherlands"
"2a02:18::", "2a02:18:ffff:ffff:ffff:ffff:ffff:ffff", "55837962318159436659561059769487720448", "55837962397387599173825397363031670783", "DE", "Germany"
"2a02:20::", "2a02:20:ffff:ffff:ffff:ffff:ffff:ffff", "55837962951984736773675760517839323136", "55837963031212899287940098111383273471", "IT", "Italy"
"2a02:28::", "2a02:28:ffff:ffff:ffff:ffff:ffff:ffff", "55837963585810036887790461266190925824", "55837963665038199402054798859734876159", "RU", "Russian Federation"
"2a02:30::", "2a02:30:ffff:ffff:ffff:ffff:ffff:ffff", "55837964219635337001905162014542528512", "55837964298863499516169499608086478847", "SE", "Sweden"
"2a02:38::", "2a02:38:ffff:ffff:ffff:ffff:ffff:ffff", "55837964853460637116019862762894131200", "55837964932688799630284200356438081535", "CZ", "Czech Republic"
"2a02:40::", "2a02:40:ffff:ffff:ffff:ffff:ffff:ffff", "55837965487285937230134563511245733888", "55837965566514099744398901104789684223", "GB", "United Kingdom"
"2a02:48::", "2a02:48:ffff:ffff:ffff:ffff:ffff:ffff", "55837966121111237344249264259597336576", "55837966200339399858513601853141286911", "IS", "Iceland"
"2a02:50::", "2a02:50:ffff:ffff:ffff:ffff:ffff:ffff", "55837966754936537458363965007948939264", "55837966834164699972628302601492889599", "TR", "Turkey"
"2a02:58::", "2a02:58:ffff:ffff:ffff:ffff:ffff:ffff", "55837967388761837572478665756300541952", "55837967467990000086743003349844492287", "NL", "Netherlands"
"2a02:60::", "2a02:60:ffff:ffff:ffff:ffff:ffff:ffff", "55837968022587137686593366504652144640", "55837968101815300200857704098196094975", "AT", "Austria"
"2a02:68::", "2a02:68:ffff:ffff:ffff:ffff:ffff:ffff", "55837968656412437800708067253003747328", "55837968735640600314972404846547697663", "GB", "United Kingdom"
"2a02:70::", "2a02:70:ffff:ffff:ffff:ffff:ffff:ffff", "55837969290237737914822768001355350016", "55837969369465900429087105594899300351", "UA", "Ukraine"
"2a02:78::", "2a02:78:ffff:ffff:ffff:ffff:ffff:ffff", "55837969924063038028937468749706952704", "55837970003291200543201806343250903039", "PL", "Poland"
"2a02:80::", "2a02:80:ffff:ffff:ffff:ffff:ffff:ffff", "55837970557888338143052169498058555392", "55837970637116500657316507091602505727", "SE", "Sweden"
"2a02:88::", "2a02:88:ffff:ffff:ffff:ffff:ffff:ffff", "55837971191713638257166870246410158080", "55837971270941800771431207839954108415", "EE", "Estonia"
"2a02:90::", "2a02:90:ffff:ffff:ffff:ffff:ffff:ffff", "55837971825538938371281570994761760768", "55837971904767100885545908588305711103", "FI", "Finland"
"2a02:98::", "2a02:98:ffff:ffff:ffff:ffff:ffff:ffff", "55837972459364238485396271743113363456", "55837972538592400999660609336657313791", "GB", "United Kingdom"
"2a02:a0::", "2a02:a0:ffff:ffff:ffff:ffff:ffff:ffff", "55837973093189538599510972491464966144", "55837973172417701113775310085008916479", "ES", "Spain"
"2a02:a8::", "2a02:a8:ffff:ffff:ffff:ffff:ffff:ffff", "55837973727014838713625673239816568832", "55837973806243001227890010833360519167", "DE", "Germany"
"2a02:b0::", "2a02:b0:ffff:ffff:ffff:ffff:ffff:ffff", "55837974360840138827740373988168171520", "55837974440068301342004711581712121855", "DE", "Germany"
"2a02:b8::", "2a02:b8:ffff:ffff:ffff:ffff:ffff:ffff", "55837974994665438941855074736519774208", "55837975073893601456119412330063724543", "LU", "Luxembourg"
"2a02:c0::", "2a02:c0:ffff:ffff:ffff:ffff:ffff:ffff", "55837975628490739055969775484871376896", "55837975707718901570234113078415327231", "NO", "Norway"
"2a02:c8::", "2a02:c8:ffff:ffff:ffff:ffff:ffff:ffff", "55837976262316039170084476233222979584", "55837976341544201684348813826766929919", "BE", "Belgium"
"2a02:d0::", "2a02:d0:ffff:ffff:ffff:ffff:ffff:ffff", "55837976896141339284199176981574582272", "55837976975369501798463514575118532607", "RU", "Russian Federation"
"2a02:d8::", "2a02:d8:ffff:ffff:ffff:ffff:ffff:ffff", "55837977529966639398313877729926184960", "55837977609194801912578215323470135295", "NO", "Norway"
"2a02:e0::", "2a02:e0:ffff:ffff:ffff:ffff:ffff:ffff", "55837978163791939512428578478277787648", "55837978243020102026692916071821737983", "TR", "Turkey"
"2a02:e8::", "2a02:e8:ffff:ffff:ffff:ffff:ffff:ffff", "55837978797617239626543279226629390336", "55837978876845402140807616820173340671", "SI", "Slovenia"
"2a02:f0::", "2a02:f0:ffff:ffff:ffff:ffff:ffff:ffff", "55837979431442539740657979974980993024", "55837979510670702254922317568524943359", "NO", "Norway"
"2a02:f8::", "2a02:f8:ffff:ffff:ffff:ffff:ffff:ffff", "55837980065267839854772680723332595712", "55837980144496002369037018316876546047", "IT", "Italy"
"2a02:100::", "2a02:100:ffff:ffff:ffff:ffff:ffff:ffff", "55837980699093139968887381471684198400", "55837980778321302483151719065228148735", "IT", "Italy"
"2a02:108::", "2a02:108:ffff:ffff:ffff:ffff:ffff:ffff", "55837981332918440083002082220035801088", "55837981412146602597266419813579751423", "DK", "Denmark"
"2a02:110::", "2a02:110:ffff:ffff:ffff:ffff:ffff:ffff", "55837981966743740197116782968387403776", "55837982045971902711381120561931354111", "CH", "Switzerland"
"2a02:118::", "2a02:118:ffff:ffff:ffff:ffff:ffff:ffff", "55837982600569040311231483716739006464", "55837982679797202825495821310282956799", "LT", "Lithuania"
"2a02:120::", "2a02:120:ffff:ffff:ffff:ffff:ffff:ffff", "55837983234394340425346184465090609152", "55837983313622502939610522058634559487", "NL", "Netherlands"
"2a02:128::", "2a02:128:ffff:ffff:ffff:ffff:ffff:ffff", "55837983868219640539460885213442211840", "55837983947447803053725222806986162175", "CZ", "Czech Republic"
"2a02:130::", "2a02:130:ffff:ffff:ffff:ffff:ffff:ffff", "55837984502044940653575585961793814528", "55837984581273103167839923555337764863", "SK", "Slovakia"
"2a02:138::", "2a02:138:ffff:ffff:ffff:ffff:ffff:ffff", "55837985135870240767690286710145417216", "55837985215098403281954624303689367551", "PT", "Portugal"
"2a02:140::", "2a02:140:ffff:ffff:ffff:ffff:ffff:ffff", "55837985769695540881804987458497019904", "55837985848923703396069325052040970239", "FI", "Finland"
"2a02:148::", "2a02:148:ffff:ffff:ffff:ffff:ffff:ffff", "55837986403520840995919688206848622592", "55837986482749003510184025800392572927", "IL", "Israel"
"2a02:150::", "2a02:150:ffff:ffff:ffff:ffff:ffff:ffff", "55837987037346141110034388955200225280", "55837987116574303624298726548744175615", "RU", "Russian Federation"
"2a02:158::", "2a02:158:ffff:ffff:ffff:ffff:ffff:ffff", "55837987671171441224149089703551827968", "55837987750399603738413427297095778303", "DE", "Germany"
"2a02:160::", "2a02:160:ffff:ffff:ffff:ffff:ffff:ffff", "55837988304996741338263790451903430656", "55837988384224903852528128045447380991", "SE", "Sweden"
"2a02:168::", "2a02:168:ffff:ffff:ffff:ffff:ffff:ffff", "55837988938822041452378491200255033344", "55837989018050203966642828793798983679", "CH", "Switzerland"
